restaurant,item,ms_item,matched_2021,new_item_2022,food_category,item_description,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,bestseller,price
wendys,gouda bacon cheeseburger – combo (limited time),jr. bacon cheeseburger,1,0,Burgers,"Jr. Bacon Cheeseburger, Sandwich Bun, American Cheese Slice, Applewood Smoked Bacon, Jr. Hamburger Patties, Mayo, Tomato, Lettuce, Choice of Adding Lite, Regular or Xtra: Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Shredded Cheddar Cheese, Beer Cheese Sauce, Tomato, Lettuce, Choice of Adding:  Muenster, Asiago, Hamburgers, Biggie Deals",370,23.0,8.0,1.0,45.0,650,25.0,1.0,5.0,18.0,0,6.99
wendys,upgrade to medium combo,"strawberry sweet iced tea, medium",0,1,Beverages,"Strawberry Sweet Iced Tea, Medium, Beverages",240,0.0,0.0,0.0,0.0,15,60.0,0.0,59.0,0.0,0,0.6
wendys,upgrade to large combo,"cold brew iced coffee, large",1,0,Beverages,"Cold Brew Iced Coffee, Large, Choice of Adding: Ice Cubes, Zero Calorie Sweetener, Coffee Creamer, Sugar, Beverages",25,0.0,0.0,0.0,0.0,30,5.0,0.0,0.0,1.0,0,1.1
wendys,spicy chicken,spicy chicken sandwich,1,0,Sandwiches,"Spicy Chicken Sandwich, Premium Bun, Spicy Chicken Breast, Lettuce, Tomato, Mayo, Choice of Adding Lite, Regular or Xtra: Crispy Onions, Marinara, Ketchup, Smoky Honey Mustard, Mustard, Ranch, Bourbon Bacon Sauce, Cheddar Cheese Sauce, Sweet Onion, Crinkle Cut Pickles, Choice of Adding: Fried Mozzarella, Applewood Smoked Bacon, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",490,20.0,3.5,0.0,70.0,1160,50.0,3.0,5.0,28.0,0,4.69
wendys,spicy chicken – combo,spicy chicken sandwich,1,0,Sandwiches,"Spicy Chicken Sandwich, Premium Bun, Spicy Chicken Breast, Lettuce, Tomato, Mayo, Choice of Adding Lite, Regular or Xtra: Crispy Onions, Marinara, Ketchup, Smoky Honey Mustard, Mustard, Ranch, Bourbon Bacon Sauce, Cheddar Cheese Sauce, Sweet Onion, Crinkle Cut Pickles, Choice of Adding: Fried Mozzarella, Applewood Smoked Bacon, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",490,20.0,3.5,0.0,70.0,1160,50.0,3.0,5.0,28.0,0,6.69
wendys,homestyle chicken,crispy chicken blt,1,0,Sandwiches,"Crispy Chicken BLT, Sandwich Bun, American Cheese Slice, Crispy Chicken Patty, Applewood Smoked Bacon, Mayo, Tomato, Lettuce, Choice of Adding Lite, Regular or Xtra: Crinkle Cut Pickles, Smoky Honey Mustard, Ketchup, Mayo, Mustard, Ranch, Bourbon Bacon Sauce, Shredded Cheddar Cheese, Beer Cheese Sauce, Lettuce, Sweet Onion, Choice of Adding: Muenster, Chicken, Nuggets & More, Biggie Deals",420,23.0,6.0,0.0,50.0,1010,35.0,1.0,5.0,19.0,0,4.69
wendys,homestyle chicken – combo,10 pc spicy chicken nuggets,1,0,Entrees,"10 pc Spicy Chicken Nuggets, Choice of Sauce: Barbecue, Honey Mustard Dipping Sauce, Buttermilk Ranch, Ghost Pepper Ranch, Ketchup, Sweet & Sour, Chicken, Nuggets & More",470,31.0,7.0,0.0,65.0,1190,22.0,2.0,0.0,26.0,1,6.69
wendys,asiago ranch chicken club,asiago ranch classic chicken club,1,0,Sandwiches,"Asiago Ranch Classic Chicken Club, Premium Bun, Asiago, Lettuce, Tomato, Ranch, Applewood Smoked Bacon, Classic Chicken Breast, Choice of Adding Lite, Regular or Xtra: Crinkle Cut Pickles, Marinara, Smoky Honey Mustard, Ketchup, Mayo, Mustard, Ranch, Bourbon Bacon Sauce, Blue Cheese Crumbles, Shredded Cheddar Cheese, Beer Cheese Sauce, Cheddar Cheese Sauce, Lettuce, Sweet Onion, Choice of Adding: Fried Mozzarella, Crispy Onions, Avocado, American Cheese Slice, Muenster, Chicken, Nuggets & More",630,31.0,8.0,0.0,100.0,1800,50.0,2.0,6.0,36.0,0,5.49
wendys,asiago ranch chicken club – combo,asiago ranch classic chicken club,1,0,Sandwiches,"Asiago Ranch Classic Chicken Club, Premium Bun, Asiago, Lettuce, Tomato, Ranch, Applewood Smoked Bacon, Classic Chicken Breast, Choice of Adding Lite, Regular or Xtra: Crinkle Cut Pickles, Marinara, Smoky Honey Mustard, Ketchup, Mayo, Mustard, Ranch, Bourbon Bacon Sauce, Blue Cheese Crumbles, Shredded Cheddar Cheese, Beer Cheese Sauce, Cheddar Cheese Sauce, Lettuce, Sweet Onion, Choice of Adding: Fried Mozzarella, Crispy Onions, Avocado, American Cheese Slice, Muenster, Chicken, Nuggets & More",630,31.0,8.0,0.0,100.0,1800,50.0,2.0,6.0,36.0,0,7.49
wendys,10 pc. chicken nuggets – combo,10 pc spicy chicken nuggets,1,0,Entrees,"10 pc Spicy Chicken Nuggets, Choice of Sauce: Barbecue, Honey Mustard Dipping Sauce, Buttermilk Ranch, Ghost Pepper Ranch, Ketchup, Sweet & Sour, Chicken, Nuggets & More",470,31.0,7.0,0.0,65.0,1190,22.0,2.0,0.0,26.0,1,5.99
wendys,apple pecan chicken,apple pecan salad,1,0,Salads,"Apple Pecan Salad, Roasted Pecans, Blue Cheese Crumbles, Grilled Chicken, Choice of Dressing: Pomegranate Vinaigrette, Southwest Ranch, Caesar or Ranch Dressing, Choice of Adding Lite, Regular or Xtra: Sweet Onion, Choice of Adding: Parmesan Crisps, Avocado, Fresh Made Salads",440,24.0,10.0,0.0,90.0,1290,27.0,5.0,18.0,29.0,0,5.69
wendys,bbq ranch chicken,asiago ranch classic chicken club,1,0,Sandwiches,"Asiago Ranch Classic Chicken Club, Premium Bun, Asiago, Lettuce, Tomato, Ranch, Applewood Smoked Bacon, Classic Chicken Breast, Choice of Adding Lite, Regular or Xtra: Crinkle Cut Pickles, Marinara, Smoky Honey Mustard, Ketchup, Mayo, Mustard, Ranch, Bourbon Bacon Sauce, Blue Cheese Crumbles, Shredded Cheddar Cheese, Beer Cheese Sauce, Cheddar Cheese Sauce, Lettuce, Sweet Onion, Choice of Adding: Fried Mozzarella, Crispy Onions, Avocado, American Cheese Slice, Muenster, Chicken, Nuggets & More",630,31.0,8.0,0.0,100.0,1800,50.0,2.0,6.0,36.0,0,5.69
wendys,spicy chicken caesar,spicy chicken sandwich,1,0,Sandwiches,"Spicy Chicken Sandwich, Premium Bun, Spicy Chicken Breast, Lettuce, Tomato, Mayo, Choice of Adding Lite, Regular or Xtra: Crispy Onions, Marinara, Ketchup, Smoky Honey Mustard, Mustard, Ranch, Bourbon Bacon Sauce, Cheddar Cheese Sauce, Sweet Onion, Crinkle Cut Pickles, Choice of Adding: Fried Mozzarella, Applewood Smoked Bacon, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",490,20.0,3.5,0.0,70.0,1160,50.0,3.0,5.0,28.0,0,5.69
wendys,jr. cheeseburger deluxe,jr. cheeseburger deluxe,1,0,Burgers,"Jr. Cheeseburger Deluxe, Sandwich Bun, American Cheese Slice, Jr. Hamburger Patty, Mayo, Ketchup, Crinkle Cut Pickles, Sweet Onion, Tomato, Lettuce, Choice of Adding Lite, Regular or Xtra: Mustard, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Shredded Cheddar Cheese, Beer Cheese Sauce, Tomato, Lettuce, Choice of Adding:  Applewood Smoked Bacon, Muenster, Asiago, Hamburgers, Biggie Deals",340,20.0,7.0,1.0,40.0,610,27.0,1.0,6.0,15.0,0,1.89
wendys,jr. bacon cheeseburger,jr. bacon cheeseburger,1,0,Burgers,"Jr. Bacon Cheeseburger, Sandwich Bun, American Cheese Slice, Applewood Smoked Bacon, Jr. Hamburger Patties, Mayo, Tomato, Lettuce, Choice of Adding Lite, Regular or Xtra: Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Shredded Cheddar Cheese, Beer Cheese Sauce, Tomato, Lettuce, Choice of Adding:  Muenster, Asiago, Hamburgers, Biggie Deals",370,23.0,8.0,1.0,45.0,650,25.0,1.0,5.0,18.0,0,1.99
wendys,double stack,double stack,1,0,Burgers,"Double Stack, Sandwich Bun, American Cheese Slice, Applewood Smoked Bacon, Jr. Hamburger Patties, Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Choice of Adding Lite, Regular or Xtra: Mayo, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Shredded Cheddar Cheese, Beer Cheese Sauce, Tomato, Lettuce, Choice of Adding:  Applewood Smoked Bacon, Muenster, Asiago, Hamburgers, Biggie Deals",410,24.0,10.0,1.5,60.0,690,26.0,1.0,6.0,23.0,0,2.09
wendys,chicken go wrap (spicy or grilled),grilled chicken wrap,0,1,Sandwiches,"Grilled Chicken Wrap, Choice of Adding Lite, Regular or Xtra: Smoky Honey Mustard, Lettuce, Shredded Cheddar, Sweet Onion, Choice of Adding:  American Cheese Slice, Asiago, Grilled Chicken, Chicken, Nuggets & More",410,16.0,5.0,0.0,65.0,1330,41.0,1.0,2.0,25.0,0,1.79
wendys,caesar or garden side salad,parmesan caesar salad,1,0,Salads,"Parmesan Caesar Salad, Grilled Chicken, Parmesan Crisps, Choice of Dressing: Pomegranate Vinaigrette, Southwest Ranch, Caesar or Ranch Dressing, Choice of Adding Lite, Regular or Xtra: Sweet Onion, Blue Cheese Crumbles, Shredded Cheddar, Choice of Adding: Applewood Smoked Bacon, Avocado, Roasted Pecans, Fresh Made Salads",280,14.0,7.0,0.0,85.0,1000,6.0,3.0,2.0,32.0,0,1.49
wendys,chili,"chili, small",1,0,Soup,"Chili, Small, Choice of Adding: Light Sour Cream, Hot Sauce, Saltine Packet, Choice of Adding Lite, Regular or Extra: Shredded Cheddar, Sweet Onion, Fries & Sides",240,11.0,4.5,0.5,20.0,910,22.0,6.0,6.0,16.0,1,2.09
wendys,jr. cheeseburger,jr. cheeseburger,1,0,Burgers,"Jr. Cheeseburger, Sandwich Bun, American Cheese Slice, Jr. Hamburger Patty, Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Choice of Adding Lite, Regular or Xtra: Mayo, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Shredded Cheddar Cheese, Beer Cheese Sauce, Tomato, Lettuce, Choice of Adding:  Applewood Smoked Bacon, Muenster, Asiago, Hamburgers, Biggie Deals",290,14.0,6.0,0.5,35.0,610,26.0,1.0,6.0,14.0,0,0.99
wendys,crispy chicken sandwich,crispy chicken sandwich,1,0,Sandwiches,"Crispy Chicken Sandwich, Sandwich Bun, Crispy Chicken Patty, Mayo, Lettuce, Choice of Adding Lite, Regular or Xtra: Crinkle Cut Pickles, Smoky Honey Mustard, Ketchup, Mustard, Ranch, Bourbon Bacon Sauce, Sweet Onion, Choice of Adding: Applewood Smoked Bacon, Asiago, Chicken, Nuggets & More, Biggie Deals",330,16.0,3.0,0.0,35.0,680,33.0,1.0,4.0,14.0,1,0.99
wendys,small frosty,"vanilla frosty, small",1,0,Beverages,"Vanilla Frosty, Small, Frostys",340,9.0,6.0,0.0,45.0,160,56.0,0.0,47.0,9.0,0,0.99
wendys,bacon & cheese baked potato,bacon cheese baked potato,1,0,Appetizers & Sides,"Bacon Cheese Baked Potato, Shredded Cheddar, Cheddar Cheese Sauce, Applewood Smoked Bacon, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Buttery Spread, Avocado, Light Sour Cream, Chili, Fries & Sides",440,13.0,6.0,0.0,35.0,600,64.0,7.0,4.0,17.0,0,2.89
wendys,broccoli & cheese baked potato,chili & cheese baked potato,1,0,Appetizers & Sides,"Chili & Cheese Baked Potato, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Applewood Smoked Bacon, Buttery Spread, Avocado, Light Sour Cream, Fries & Sides",500,14.0,7.0,0.0,35.0,840,74.0,9.0,7.0,20.0,1,2.89
wendys,natural-cut fries,chili cheese fries,1,0,Fried Potatoes,"Chili Cheese Fries, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Salt, Choice of Adding: Sweet & Sour Sauce, Mayo, Ghost Pepper Ranch, Ketchup, Barbecue Sauce, Buttermilk Ranch, Applewood Smoked Bacon, Cheddar Cheese Sauce, Honey Mustard Dipping Sauce, Fries & Sides",520,27.0,9.0,0.0,35.0,1330,53.0,6.0,3.0,17.0,1,1.9566666666666668
wendys,cheese fries,cheese fries,1,0,Fried Potatoes,"Cheese Fries, Salt, Shredded Cheddar, Cheddar Cheese Sauce, Choice of Adding: Sweet & Sour Sauce, Chili, Mayo, Ghost Pepper Ranch, Ketchup, Barbecue Sauce, Buttermilk Ranch, Applewood Smoked Bacon, Cheddar Cheese Sauce, Honey Mustard Dipping Sauce, Fries & Sides",470,27.0,10.0,0.0,40.0,1010,44.0,3.0,1.0,12.0,0,2.19
wendys,sour cream & chives baked potato,sour cream & chive baked potato,1,0,Appetizers & Sides,"Sour Cream & Chive Baked Potato, Light Sour Cream, Chives, Choice of Adding Lite, Regular or Xtra: Ketchup, Cheddar Cheese Sauce, Shredded Cheddar, Choice of Adding: Buttery Spread, Avocado, Applewood Smoked Bacon, Chili, Fries & Sides",310,2.5,1.5,0.0,10.0,55,63.0,7.0,4.0,8.0,0,2.79
wendys,rich & meaty chili,chili & cheese baked potato,1,0,Appetizers & Sides,"Chili & Cheese Baked Potato, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Applewood Smoked Bacon, Buttery Spread, Avocado, Light Sour Cream, Fries & Sides",500,14.0,7.0,0.0,35.0,840,74.0,9.0,7.0,20.0,1,2.44
wendys,caesar side salad,parmesan caesar salad,1,0,Salads,"Parmesan Caesar Salad, Grilled Chicken, Parmesan Crisps, Choice of Dressing: Pomegranate Vinaigrette, Southwest Ranch, Caesar or Ranch Dressing, Choice of Adding Lite, Regular or Xtra: Sweet Onion, Blue Cheese Crumbles, Shredded Cheddar, Choice of Adding: Applewood Smoked Bacon, Avocado, Roasted Pecans, Fresh Made Salads",280,14.0,7.0,0.0,85.0,1000,6.0,3.0,2.0,32.0,0,1.49
wendys,family size chili,family chili,0,1,Soup,"Family Chili, Fries & Sides",1100,26.0,10.0,1.5,175.0,5020,130.0,34.0,36.0,94.0,1,9.99
wendys,soft drink or freshly brewed iced tea,"iced tea, small",0,1,Beverages,"Iced Tea, Small, Choice of Adding: Zero Calorie Sweetener, Sugar, Lemon, Beverages",5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.9233333333333331
wendys,nestle bottled water,pure life bottled water,0,1,Beverages,"Pure Life Bottled Water, Beverages",0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.59
wendys,"iced coffee (vanilla, caramel, mocha, or skinny vanilla)","cold brew iced coffee, small",1,0,Beverages,"Cold Brew Iced Coffee, Small, Choice of Adding: Ice Cubes, Zero Calorie Sweetener, Coffee Creamer, Sugar, Beverages",15,0.0,0.0,0.0,0.0,20,3.0,0.0,0.0,1.0,0,2.14
wendys,oatmeal bar,oatmeal bar,1,0,Desserts,"Oatmeal Bar, Bakery",270,10.0,4.0,0.0,15.0,230,44.0,4.0,23.0,3.0,0,1.39
wendys,sugar cookie,sugar cookie,1,0,Desserts,"Sugar Cookie, Bakery",330,16.0,8.0,0.0,25.0,300,44.0,1.0,24.0,3.0,0,1.39
wendys,chocolate chunk cookie,chocolate chunk cookie,1,0,Desserts,"Chocolate Chunk Cookie, Bakery",330,16.0,8.0,0.0,20.0,210,43.0,2.0,26.0,3.0,0,1.39
wendys,double chocolate chip cookie,chocolate chunk cookie,1,0,Desserts,"Chocolate Chunk Cookie, Bakery",330,16.0,8.0,0.0,20.0,210,43.0,2.0,26.0,3.0,0,1.39
wendys,classic frosty (chocolate or vanilla),"classic chocolate frosty, small",1,0,Beverages,"Classic Chocolate Frosty, Small, Frostys",350,9.0,6.0,0.0,35.0,150,58.0,0.0,47.0,10.0,1,0.99
wendys,all-natural lemonade,"strawberry lemonade, small",1,0,Beverages,"Strawberry Lemonade, Small, Beverages",260,0.0,0.0,0.0,0.0,30,65.0,0.0,61.0,0.0,0,2.3233333333333337
wendys,strawberry lemonade,"strawberry lemonade, small",1,0,Beverages,"Strawberry Lemonade, Small, Beverages",260,0.0,0.0,0.0,0.0,30,65.0,0.0,61.0,0.0,0,2.723333333333333
wendys,honest tropical green tea,"strawberry sweet iced tea, small",0,1,Beverages,"Strawberry Sweet Iced Tea, Small, Beverages",140,0.0,0.0,0.0,0.0,10,36.0,0.0,35.0,0.0,0,2.3233333333333337
wendys,4 pc. chicken nuggets,4pc spicy chicken nuggets,1,0,Entrees,"4pc Spicy Chicken Nuggets, Choice of Sauce: Barbecue, Honey Mustard Dipping Sauce, Buttermilk Ranch, Ghost Pepper Ranch, Ketchup, Sweet & Sour, Chicken, Nuggets & More, Fries & Sides",190,12.0,3.0,0.0,25.0,480,9.0,1.0,0.0,10.0,1,3.69
wendys,cheeseburger,jr. cheeseburger,1,0,Burgers,"Jr. Cheeseburger, Sandwich Bun, American Cheese Slice, Jr. Hamburger Patty, Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Choice of Adding Lite, Regular or Xtra: Mayo, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Shredded Cheddar Cheese, Beer Cheese Sauce, Tomato, Lettuce, Choice of Adding:  Applewood Smoked Bacon, Muenster, Asiago, Hamburgers, Biggie Deals",290,14.0,6.0,0.5,35.0,610,26.0,1.0,6.0,14.0,0,3.69
wendys,hamburger,jr. hamburger,0,1,Burgers,"Jr. Hamburger, Sandwich Bun, Jr. Hamburger Patty, Mustard, Ketchup, Crinkle Cut Pickles, Sweet Onion, Choice of Adding Lite, Regular or Xtra: Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard, Tomato, Lettuce, Choice of Adding:  Applewood Smoked Bacon, Hamburgers, Biggie Deals",250,11.0,4.0,0.5,25.0,420,25.0,1.0,5.0,13.0,0,3.39
wendys,the frosty-ccino,"vanilla frosty-ccino, small",1,0,Beverages,"Vanilla Frosty-ccino, Small, Beverages",210,5.0,3.5,0.0,25.0,105,35.0,2.0,28.0,6.0,0,
wendys,the honey butter chicken sandwich,spicy chicken sandwich,1,0,Sandwiches,"Spicy Chicken Sandwich, Premium Bun, Spicy Chicken Breast, Lettuce, Tomato, Mayo, Choice of Adding Lite, Regular or Xtra: Crispy Onions, Marinara, Ketchup, Smoky Honey Mustard, Mustard, Ranch, Bourbon Bacon Sauce, Cheddar Cheese Sauce, Sweet Onion, Crinkle Cut Pickles, Choice of Adding: Fried Mozzarella, Applewood Smoked Bacon, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",490,20.0,3.5,0.0,70.0,1160,50.0,3.0,5.0,28.0,0,
wendys,maple bacon chicken croissant,pretzel bacon pub chicken,1,0,Sandwiches,"Pretzel Bacon Pub Chicken, Pretzel Bun, Muenster, Beer Cheese Sauce, Applewood Smoked Bacon, Classic Chicken Breast, Crinkle Cut Pickles, Crispy Onions, Smoky Honey Mustard, Choice of Adding Lite, Regular or Xtra: Marinara, Ketchup, Mayo, Mustard, Ranch, Bourbon Bacon Sauce, Blue Cheese Crumbles, Shredded Cheddar Cheese, Cheddar Cheese Sauce, Lettuce, Sweet Onion, Choice of Adding: Fried Mozzarella, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",840,44.0,13.0,0.0,115.0,2130,69.0,4.0,6.0,43.0,0,
wendys,"sausage, egg, & swiss croissant",sour cream & chive baked potato,1,0,Appetizers & Sides,"Sour Cream & Chive Baked Potato, Light Sour Cream, Chives, Choice of Adding Lite, Regular or Xtra: Ketchup, Cheddar Cheese Sauce, Shredded Cheddar, Choice of Adding: Buttery Spread, Avocado, Applewood Smoked Bacon, Chili, Fries & Sides",310,2.5,1.5,0.0,10.0,55,63.0,7.0,4.0,8.0,0,
wendys,"bacon, egg, & swiss croissant",sour cream & chive baked potato,1,0,Appetizers & Sides,"Sour Cream & Chive Baked Potato, Light Sour Cream, Chives, Choice of Adding Lite, Regular or Xtra: Ketchup, Cheddar Cheese Sauce, Shredded Cheddar, Choice of Adding: Buttery Spread, Avocado, Applewood Smoked Bacon, Chili, Fries & Sides",310,2.5,1.5,0.0,10.0,55,63.0,7.0,4.0,8.0,0,
wendys,"sausage egg, & cheese biscuit",chili & cheese baked potato,1,0,Appetizers & Sides,"Chili & Cheese Baked Potato, Shredded Cheddar, Chili, Cheddar Cheese Sauce, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Applewood Smoked Bacon, Buttery Spread, Avocado, Light Sour Cream, Fries & Sides",500,14.0,7.0,0.0,35.0,840,74.0,9.0,7.0,20.0,1,
wendys,"bacon, egg, & cheese biscuit",bacon cheese baked potato,1,0,Appetizers & Sides,"Bacon Cheese Baked Potato, Shredded Cheddar, Cheddar Cheese Sauce, Applewood Smoked Bacon, Choice of Adding Lite, Regular or Xtra: Ketchup, Chives, Choice of Adding: Buttery Spread, Avocado, Light Sour Cream, Chili, Fries & Sides",440,13.0,6.0,0.0,35.0,600,64.0,7.0,4.0,17.0,0,
wendys,"classic sausage, egg, & cheese sandwich",classic chicken sandwich,0,1,Sandwiches,"Classic Chicken Sandwich, Premium Bun, Classic Chicken Breast, Lettuce, Tomato, Crinkle Cut Pickles, Mayo, Choice of Adding Lite, Regular or Xtra: Crispy Onions, Marinara, Ketchup, Smoky Honey Mustard, Mustard, Ranch, Bourbon Bacon Sauce, Cheddar Cheese Sauce, Sweet Onion, Choice of Adding: Fried Mozzarella, Applewood Smoked Bacon, Avocado, American Cheese Slice, Asiago, Chicken, Nuggets & More",490,21.0,3.5,0.0,75.0,1450,49.0,2.0,5.0,28.0,1,
wendys,"classic bacon, egg, & cheese sandwich",big bacon classic,1,0,Burgers,"Big Bacon Classic, Premium Bun, Lettuce, Sweet Onion, Crinkle Cut Pickles, Tomato, Ketchup, Mayo, American Cheese Slice, Hamburger Patty, Applewood Smoked Bacon, Choice of Adding Lite, Regular or Xtra: Marinara, Mustard, Ranch, Bourbon Bacon Sauce, Smoky Honey Mustard,  Blue Cheese Crumbles, Shredded Cheddar Cheese, Beer Cheese Sauce, Choice of Adding:  Muenster, Avocado, American Cheese Slice, Crispy Onions, Asiago, Hamburgers",650,41.0,16.0,1.5,90.0,1230,37.0,2.0,8.0,33.0,0,
wendys,cold brew iced coffee,"cold brew iced coffee, small",1,0,Beverages,"Cold Brew Iced Coffee, Small, Choice of Adding: Ice Cubes, Zero Calorie Sweetener, Coffee Creamer, Sugar, Beverages",15,0.0,0.0,0.0,0.0,20,3.0,0.0,0.0,1.0,0,
wendys,oatmeal,oatmeal bar,1,0,Desserts,"Oatmeal Bar, Bakery",270,10.0,4.0,0.0,15.0,230,44.0,4.0,23.0,3.0,0,
whataburger,whataburger,#1 whataburger,1,0,Burgers,"#1 Whataburger, Burgers",590,25.0,8.0,1.0,45.0,1220,62.0,4.0,12.0,29.0,1,3.09
whataburger,double meat whataburger,#2 double meat whataburger,1,0,Burgers,"#2 Double Meat Whataburger, Burgers",830,44.0,14.0,1.5,85.0,1470,62.0,4.0,12.0,47.0,1,4.59
whataburger,triple meat whataburger,#3 triple meat whataburger,1,0,Burgers,"#3 Triple Meat Whataburger, Burgers",1070,63.0,21.0,2.5,130.0,1720,62.0,4.0,12.0,65.0,1,6.09
whataburger,triple meat whataburger –,#3 triple meat whataburger,1,0,Burgers,"#3 Triple Meat Whataburger, Burgers",1070,63.0,21.0,2.5,130.0,1720,62.0,4.0,12.0,65.0,1,7.89
whataburger,jalapeño & cheese whataburger,#4 jalapeño & cheese whataburger,1,0,Burgers,"#4 Jalapeño & Cheese Whataburger, Burgers",680,32.0,12.0,1.0,65.0,1800,63.0,4.0,12.0,34.0,1,4.09
whataburger,jalapeño & cheese whataburger –,#4 jalapeño & cheese whataburger,1,0,Burgers,"#4 Jalapeño & Cheese Whataburger, Burgers",680,32.0,12.0,1.0,65.0,1800,63.0,4.0,12.0,34.0,1,6.09
whataburger,bacon & cheese whataburger,#5 bacon & cheese whataburger,1,0,Burgers,"#5 Bacon & Cheese Whataburger, Burgers",750,37.0,13.0,1.0,80.0,1910,62.0,4.0,12.0,39.0,1,4.79
whataburger,bacon & cheese whataburger –,#5 bacon & cheese whataburger,1,0,Burgers,"#5 Bacon & Cheese Whataburger, Burgers",750,37.0,13.0,1.0,80.0,1910,62.0,4.0,12.0,39.0,1,6.64
whataburger,double meat whataburger jr.,#8 double meat whataburger jr.,1,0,Burgers,"#8 Double Meat Whataburger Jr., Burgers",420,20.0,6.0,0.5,40.0,870,37.0,2.0,6.0,23.0,1,3.09
whataburger,double meat whataburger jr. –,#8 double meat whataburger jr.,1,0,Burgers,"#8 Double Meat Whataburger Jr., Burgers",420,20.0,6.0,0.5,40.0,870,37.0,2.0,6.0,23.0,1,5.24
whataburger,whataburger jr.,#7 whataburger jr.,1,0,Burgers,"#7 Whataburger Jr., Burgers",310,11.0,3.0,0.0,20.0,750,37.0,2.0,6.0,14.0,1,2.19
whataburger,whataburger jr. –,#7 whataburger jr.,1,0,Burgers,"#7 Whataburger Jr., Burgers",310,11.0,3.0,0.0,20.0,750,37.0,2.0,6.0,14.0,1,4.34
whataburger,chop house cheddar burger (limited time),jalapeño cheddar biscuit with egg & cheese,1,0,Sandwiches,"Jalapeño Cheddar Biscuit with Egg & Cheese, Breakfast a la Carte",440,28.0,15.0,0.0,235.0,1090,30.0,0.0,2.0,16.0,0,5.39
whataburger,whatachick’n sandwich –,honey bbq chicken strip sandwich,1,0,Sandwiches,"Honey BBQ Chicken Strip Sandwich, All Time Favorites & Seasonal Sandwiches",890,42.0,11.0,0.0,90.0,2430,87.0,3.0,17.0,38.0,0,6.24
whataburger,grilled chicken sandwich,#11 grilled chicken sandwich with mayonnaise,1,0,Sandwiches,"#11 Grilled Chicken Sandwich with Mayonnaise, Chicken",470,20.0,4.5,0.0,90.0,980,42.0,4.0,9.0,32.0,1,3.94
whataburger,chicken fajita taco,#16 chicken fajita taco,1,0,Sandwiches,"#16 Chicken Fajita Taco, Chicken",340,11.0,3.5,0.0,80.0,1200,31.0,3.0,1.0,29.0,0,3.94
whataburger,chicken fajita taco –,#16 chicken fajita taco,1,0,Sandwiches,"#16 Chicken Fajita Taco, Chicken",340,11.0,3.5,0.0,80.0,1200,31.0,3.0,1.0,29.0,0,6.24
