item,restaurant,price_usd
"
Greek Salad With Grilled Salmon
",Taziki’s,14.99
"
Greek Salad With Chicken Kebobs
",Taziki’s,10.99
"
Greek Salad With Beef Kebobs
",Taziki’s,12.99
"
Traditional Mediterranean Salad
",Taziki’s,7.99
"
Mediterranean Salad With Grilled Chicken
",Taziki’s,10.99
"
Mediterranean Salad With Beef
",Taziki’s,12.99
"
Mediterranean Salad With Grilled Lamb
",Taziki’s,13.99
"
Mediterranean Salad With Grilled Shrimp
",Taziki’s,12.99
"
Mediterranean Salad With Grilled Salmon
",Taziki’s,14.99
"
Mediterranean Salad With Chicken Kebobs
",Taziki’s,10.99
"
Mediterranean Salad With Beef Kebobs
",Taziki’s,12.99
"
Traditional Caesar Salad
",Taziki’s,7.99
"
Caesar Salad With Beef Kebobs
",Taziki’s,12.99
"
Caesar Salad With Chicken Kebobs
",Taziki’s,10.99
"
Caesar Salad With Grilled Beef
",Taziki’s,12.99
"
Caesar Salad With Grilled Chicken
",Taziki’s,10.99
"
Caesar Salad With Grilled Lamb
",Taziki’s,13.99
"
Caesar Salad With Grilled Salmon
",Taziki’s,14.99
"
Caesar Salad With Grilled Shrimp
",Taziki’s,12.99
"
Caesar Salad With Homemade Chicken Salad
",Taziki’s,9.99
"
Caesar Salad With Turkey Breast
",Taziki’s,10.49
"
Grilled Chicken Gyro
",Taziki’s,9.49
"
Lamb & Skordalia Gyro
",Taziki’s,9.99
"
Grilled Beef Gyro
",Taziki’s,9.99
"
Grilled Chicken Basil-Pesto Gyro
",Taziki’s,9.49
"
Grilled Veggie Gyro
",Taziki’s,8.99
"
Greek Salad Gyro
",Taziki’s,7.49
"
Greek Salad Gyro With Grilled Chicken
",Taziki’s,9.99
"
Grilled Lamb Gyro
",Taziki’s,9.99
"
Turkey Club Gyro
",Taziki’s,9.99
"
Grilled Chicken Roll-Up
",Taziki’s,8.99
"
Grilled Chicken Sandwich
",Taziki’s,9.49
"
Spicy Pimento Cheese Sandwich
",Taziki’s,9.49
"
Chicken Salad Sandwich
",Taziki’s,8.49
"
Beef Tender Sandwich
",Taziki’s,9.99
"
Grilled Chicken Breast Feast
",Taziki’s,10.99
"
Grilled Beef Tender Feast
",Taziki’s,12.70
"
Chargrilled Lamb Feast
",Taziki’s,13.99
"
Grilled Salmon Feast
",Taziki’s,14.99
"
Grilled Shrimp Feast
",Taziki’s,12.99
"
Grilled Veggie Feast
",Taziki’s,10.49
"
Grilled Chicken Kebob Feast
",Taziki’s,10.99
"
Grilled Beef Kebob Feast
",Taziki’s,12.99
"
Herb-Roasted Pork Loin Feast
",Taziki’s,12.99
"
Sneaky Taziki
",Taziki’s,4.25
"
Child’s Feast
",Taziki’s,5.99
"
Grilled Cheese Pita
",Taziki’s,4.25
"
Mediterranean Turkey Melt
",Taziki’s,5.25
"
Fresh-Cut Fruit
",Taziki’s,1.99
"
Tomato-Cucumber Salad
",Taziki’s,1.99
"
Basmati Rice
",Taziki’s,1.99
"
Roasted New Potatoes
",Taziki’s,1.99
"
Grilled Veggies
",Taziki’s,2.79
"
Baked Pita
",Taziki’s,1.00
"
Chips
",Taziki’s,1.00
"
Pasta Salad
",Taziki’s,1.99
"
Soft Pita
",Taziki’s,1.99
"
Asparagus
",Taziki’s,2.29
"
Quinoa Side
",Taziki’s,1.99
"
Baklava
",Taziki’s,2.99
"
Chocolate Chip Cookies
",Taziki’s,1.99
"
Coke
",Taziki’s,2.29
"
Diet Coke
",Taziki’s,2.29
"
Sprite
",Taziki’s,2.29
"
Dr.Pepper
",Taziki’s,2.29
"
Coke Zero
",Taziki’s,2.29
"
Lemonade
",Taziki’s,2.29
"
Powerade
",Taziki’s,2.29
"
Sweet Tea
",Taziki’s,2.29
"
Unsweet Tea
",Taziki’s,2.29
"
Root Beer
",Taziki’s,2.29
"
Bottled Water
",Taziki’s,1.49
Soft Serve Cup/Cone,TCBY,1.79
Soft Serve Cup/Cone,TCBY,2.99
Soft Serve Cup/Cone,TCBY,3.49
Soft Serve Cup/Cone,TCBY,3.89
Kids Topping,TCBY,0.49
Regular Topping,TCBY,0.89
Fruit Topping,TCBY,0.89
Each Additional Topping,TCBY,0.49
Hand Scooped Yogurt Cup/Cone,TCBY,1.79
Hand Scooped Yogurt Cup/Cone,TCBY,2.99
Hand Scooped Yogurt Cup/Cone,TCBY,3.49
Hand Scooped Yogurt Cup/Cone,TCBY,3.89
Waffle Cone Only,TCBY,0.79
Waffle Cone (With Soft Serve),TCBY,2.59
Waffle Cone (With Soft Serve),TCBY,3.29
Waffle Cone (With Soft Serve),TCBY,3.79
Waffle Cone (With Hand Scooped),TCBY,2.59
Waffle Cone (With Hand Scooped),TCBY,3.29
Waffle Cone (With Hand Scooped),TCBY,3.79
Dipped Waffle Cone (With Soft Serve),TCBY,4.29
Dipped Waffle Cone (With Soft Serve),TCBY,4.79
Dipped Waffle Cone (With Hand Scooped),TCBY,4.29
Dipped Waffle Cone (With Hand Scooped),TCBY,4.79
Beriyo Smoothie,TCBY,4.09
Beriyo Smoothie,TCBY,4.99
Shiver,TCBY,4.29
Shiver,TCBY,4.79
Shiver,TCBY,5.19
Parfait,TCBY,4.09
Sundae (Soft Serve),TCBY,4.59
Sundae (Hand Scooped),TCBY,4.59
Cappuccino Chiller®,TCBY,4.19
Cappuccino Chiller®,TCBY,4.69
Cappuccino Chiller®,TCBY,5.09
Shakes & Malts,TCBY,4.19
Shakes & Malts,TCBY,4.69
Shakes & Malts,TCBY,5.09
Sorbet Fizz,TCBY,3.59
Sorbet Fizz,TCBY,4.09
Sorbet Fizz,TCBY,4.49
Banana Split (Soft Serve),TCBY,4.89
Banana Split (Hand Scooped),TCBY,4.89
Frappe Chiller®,TCBY,4.19
Frappe Chiller®,TCBY,4.69
Hand Scooped,TCBY,4.59
Hand Scooped,TCBY,6.49
Deep Dish Pie (Single Pie),TCBY,20.99
Round Crunch Cake,TCBY,17.99
Round Layer Cake,TCBY,23.99
Round Crunch Cake,TCBY,23.99
Cake,TCBY,32.99
All-American Cheeseburger,Texas Roadhouse,8.99
Bacon Cheeseburger,Texas Roadhouse,9.99
Smokehouse Burger,Texas Roadhouse,9.99
Pulled Pork,Texas Roadhouse,8.99
BBQ Chicken,Texas Roadhouse,8.99
Mushroom Jack Chicken,Texas Roadhouse,9.99
All-Beef Hot Dog,Texas Roadhouse,3.99
Macaroni & Cheese,Texas Roadhouse,3.99
Mini-Cheeseburgers,Texas Roadhouse,4.79
Jr. Chicken Tenders,Texas Roadhouse,4.79
Grilled Chicken,Texas Roadhouse,4.79
Lil’ Dillo Steak Bites,Texas Roadhouse,4.99
Chicken Critters Basket,Texas Roadhouse,6.49
Andy’s Steak,Texas Roadhouse,8.49
Ranger Rib Basket,Texas Roadhouse,8.99
Buttered Corn,Texas Roadhouse,2.49
Seasoned Rice,Texas Roadhouse,2.49
Green Beans,Texas Roadhouse,2.49
Apple Sauce,Texas Roadhouse,2.49
Fresh Vegetables,Texas Roadhouse,2.49
Cup of Chili,Texas Roadhouse,2.99
Sauteed Onions,Texas Roadhouse,2.49
Sauteed Mushrooms,Texas Roadhouse,2.49
Steak Fries,Texas Roadhouse,2.49
Mashed Potatoes,Texas Roadhouse,2.49
Baked Potato,Texas Roadhouse,2.49
Sweet Potato,Texas Roadhouse,2.49
Cactus Bloom,Texas Roadhouse,5.99
Fried Pickles,Texas Roadhouse,4.99
Rattlesnake Bites,Texas Roadhouse,5.99
Tater Skins,Texas Roadhouse,6.99
Grilled Shrimp,Texas Roadhouse,5.99
Boneless Buffalo Wings,Texas Roadhouse,8.99
Cheese Fries,Texas Roadhouse,6.99
Killer Ribs,Texas Roadhouse,8.99
Texas Red Chili,Texas Roadhouse,2.99
Texas Red Chili,Texas Roadhouse,3.99
Combo Appetizer,Texas Roadhouse,9.99
Grilled Chicken Salad,Texas Roadhouse,9.99
Chicken Caesar Salad,Texas Roadhouse,9.99
Chicken Critter Salad,Texas Roadhouse,9.99
Steakhouse Filet Salad,Texas Roadhouse,13.99
House Salad,Texas Roadhouse,3.99
Caesar Salad,Texas Roadhouse,3.99
USDA Choice Sirloin,Texas Roadhouse,9.99
USDA Choice Sirloin,Texas Roadhouse,12.49
USDA Choice Sirloin,Texas Roadhouse,15.99
USDA Choice Sirloin,Texas Roadhouse,19.99
Ft. Worth Ribeye,Texas Roadhouse,15.99
Ft. Worth Ribeye,Texas Roadhouse,17.99
Ft. Worth Ribeye,Texas Roadhouse,20.99
Kansas City Strip,Texas Roadhouse,18.99
Dallas Filet,Texas Roadhouse,17.99
Dallas Filet,Texas Roadhouse,19.99
Filet Medallions,Texas Roadhouse,19.99
Bone-In Ribeye,Texas Roadhouse,24.99
Porterhouse T-Bone,Texas Roadhouse,26.99
Road Kill,Texas Roadhouse,9.99
Steak Cabob,Texas Roadhouse,10.99
Prime Rib,Texas Roadhouse,16.99
Prime Rib,Texas Roadhouse,18.99
Prime Rib,Texas Roadhouse,21.99
Add Shrimp,Texas Roadhouse,5.99
Add Ribs,Texas Roadhouse,6.99
Half Slab,Texas Roadhouse,13.99
Full Slab,Texas Roadhouse,19.99
Sirloin 6oz with Grilled Shrimp,Texas Roadhouse,15.49
Sirloin 6oz with Ribs,Texas Roadhouse,16.49
Sirloin 8oz with Grilled Shrimp,Texas Roadhouse,17.99
Sirloin 8oz with Ribs,Texas Roadhouse,18.99
Ribeye 10oz with Grilled Shrimp,Texas Roadhouse,20.99
Ribeye 10oz with Ribs,Texas Roadhouse,21.99
Grilled BBQ Chicken with Sirloin 6oz,Texas Roadhouse,17.99
Grilled BBQ Chicken with Ribs,Texas Roadhouse,16.99
BBQ Roasted Half Chicken with Sirloin 6oz,Texas Roadhouse,17.99
BBQ Roasted Half Chicken with Ribs,Texas Roadhouse,16.99
Filet 6oz with Grilled Shrimp,Texas Roadhouse,22.99
Filet 6oz with Ribs,Texas Roadhouse,23.99
Country Fried Chicken,Texas Roadhouse,10.99
Grilled BBQ Chicken,Texas Roadhouse,9.99
Chicken Critters ,Texas Roadhouse,9.99
Oven Roasted Half Chicken,Texas Roadhouse,10.99
BBQ Roasted Half Chicken,Texas Roadhouse,10.99
Smothered Chicken,Texas Roadhouse,11.99
Portobello Mushroom Chicken,Texas Roadhouse,11.99
Grilled Pork Chops,Texas Roadhouse,9.99
Grilled Pork Chops,Texas Roadhouse,13.99
Pulled Pork Dinner,Texas Roadhouse,9.99
Country Fried Sirloin,Texas Roadhouse,10.99
Beef Tips,Texas Roadhouse,11.49
Country Veg Plate,Texas Roadhouse,8.99
Grilled Salmon,Texas Roadhouse,14.99
Fried Catfish,Texas Roadhouse,11.99
Fried Catfish,Texas Roadhouse,14.99
Grilled Shrimp,Texas Roadhouse,14.99
Granny’s Apple Classic,Texas Roadhouse,5.99
Strawberry Cheesecake,Texas Roadhouse,5.99
Big Ol’ Brownie,Texas Roadhouse,5.99
Choose 2 Grill Favorites,TGI Fridays,14.99
Boneless Wings ,TGI Fridays,10.69
Mozzarella Sticks,TGI Fridays,7.99
Fridays Signature Whiskey – Glazed Sesame Chicken Strips ,TGI Fridays,10.99
Pan-Seared Pot Stickers,TGI Fridays,8.99
Cajun Shrimp & Chicken Pasta,TGI Fridays,14.69
Green Bean Fries,TGI Fridays,6.99
Fridays Big Ribs Whiskey Glazed,TGI Fridays,21.59
Traditional Wings,TGI Fridays,11.99
Cheeseburger,TGI Fridays,10.29
Half Rack Of Fridays Big Ribs Whiskey Glazed,TGI Fridays,14.59
Boneless Wings,TGI Fridays,10.69
Mozzarella Sticks,TGI Fridays,7.99
Fridays Signature Whiskey-Glazed Sesame Chicken Strips,TGI Fridays,10.99
Pan- Seared Pot Stickers,TGI Fridays,8.99
Classic Fridays Combo,TGI Fridays,13.99
Green Bean Fries,TGI Fridays,6.99
Traditional Wings,TGI Fridays,11.99
Bucket of Bones,TGI Fridays,18.99
Spinach & Artichoke Dip,TGI Fridays,9.59
Chicken Quesadilla,TGI Fridays,8.99
Loaded Potato Skins,TGI Fridays,9.59
Giant Soft Pretzels,TGI Fridays,7.99
Grilled Wings,TGI Fridays,11.99
Fridays Signature Whiskey Glazed Sliders,TGI Fridays,7.59
Giant Onion Rings,TGI Fridays,6.99
Basket of Breadsticks,TGI Fridays,2.79
Tostado Nachos,TGI Fridays,11.99
Sizzling Queso Chips,TGI Fridays,8.99
Bacon Cheeseburger,TGI Fridays,11.29
Fridays Signature Whiskey-Glazed Burger,TGI Fridays,11.99
Cheeseburger,TGI Fridays,10.29
The Beyond Meat Cheeseburger,TGI Fridays,13.59
Cheddar Bacon Omelet Burger,TGI Fridays,11.99
Southern Fried Chicken Sandwich,TGI Fridays,9.99
Buffalo Fried Chicken Sandwich,TGI Fridays,10.99
Bacon Ranch Chicken Sandwich,TGI Fridays,11.99
Fridays Signature Whiskey- Glazed Chicken Sandwich,TGI Fridays,10.59
"Bacon, Egg & Cheese Tacos",TGI Fridays,9.99
Bacon & Egg Club Sandwich,TGI Fridays,10.19
Choose 2 Grill Favorites,TGI Fridays,14.99
Cajun Shrimp & Chicken Pasta,TGI Fridays,14.69
Sizzling Chicken & Shrimp,TGI Fridays,14.69
Fridays Signature Whiskey- Glazed Chicken,TGI Fridays,13.99
Fridays Signature Whiskey- Glazed Chicken & Crispy Shrimp,TGI Fridays,14.99
Crispy Chicken Tenders,TGI Fridays,12.59
Dragon- Glazed Salmon,TGI Fridays,15.99
Simply Grilled Salmon,TGI Fridays,16.99
Chicken Parmesan Pasta,TGI Fridays,14.59
Sizzling Chicken & Cheese,TGI Fridays,12.69
Shrimp & Lobster Pasta,TGI Fridays,18.99
Sizzling Chicken & Shrimp Alfredo,TGI Fridays,15.49
Sizzling Street Noodles,TGI Fridays,14.69
Parmesan Crusted Chicken,TGI Fridays,11.99
Sizzling All-Day Omelet,TGI Fridays,11.99
Fried Shrimp,TGI Fridays,14.99
Choose 2 Grill Favorites,TGI Fridays,14.99
Fridays Big Ribs Ribs Whiskey-Glazed,TGI Fridays,21.59
Center-Cut Sirloin,TGI Fridays,12.79
Half Rack of Fridays Big Ribs Whiskey-Glazed,TGI Fridays,14.59
Fridays Big Ribs Apple Butter Bbq,TGI Fridays,19.99
Half Rack of Fridays Big Ribs Apple Butter Bbq,TGI Fridays,13.59
Center- Cut Sirloin & Crispy Shrimp,TGI Fridays,14.99
Filet Mignon,TGI Fridays,20.49
Filet Mignon Topped With Whiskey-Glazed,TGI Fridays,21.49
Sizzling Fridays Signature  Whiskey-Glazed Flat Iron Steak,TGI Fridays,14.99
Center – Cut Sirloin Topped With Whiskey Glaze,TGI Fridays,13.59
Center- Cut Sirloin & Shrimp Topped With Whiskey Glaze,TGI Fridays,15.99
Fridays Signature Whiskey-Glazed Filet Mignon & Shrimp,TGI Fridays,24.49
French Onion Soup,TGI Fridays,4.99
White Cheddar Broccoli Cheese Soup,TGI Fridays,4.99
Million Dollar Cobb,TGI Fridays,10.99
Caesar Salad With Grilled Chicken,TGI Fridays,11.69
BBQ Chicken Salad,TGI Fridays,11.99
Chinese Chicken Salad,TGI Fridays,11.49
Caesar Salad,TGI Fridays,4.99
House Salad,TGI Fridays,4.99
Brownie Obsession,TGI Fridays,6.99
Donut Cheesecake,TGI Fridays,7.99
Red Velvet Cake ,TGI Fridays,7.99
Oreo Madness,TGI Fridays,6.99
Kids Chicken Tenders,TGI Fridays,5.59
Kids Macaroni & Cheese,TGI Fridays,5.49
Kids Sliders,TGI Fridays,5.49
Kids Fettuccine Alfredo & Pasta,TGI Fridays,5.49
Kids Buttered Pasta,TGI Fridays,5.49
Kids Marinara Pasta,TGI Fridays,5.49
Jasmine Rice Pilaf,TGI Fridays,1.99
Coleslaw,TGI Fridays,1.99
Mashed Potatoes,TGI Fridays,1.99
Basket of Fries,TGI Fridays,2.99
Seasoned Fries,TGI Fridays,1.99
Sweet Potato Fries,TGI Fridays,2.99
Cheddar Mac & Cheese,TGI Fridays,3.69
Lemon- Butter Broccoli,TGI Fridays,2.99
Giant Onion Rings,TGI Fridays,3.49
Basket of Sweet Potato Fries,TGI Fridays,3.99
Caesar Salad,TGI Fridays,4.99
House Salad,TGI Fridays,4.99
Signature Slushes,TGI Fridays,3.79
Freshly Brewed Gold Peak Black Iced Tea,TGI Fridays,2.99
Tropical Raspberry Tea,TGI Fridays,3.69
Strawberry Passion Fruit Tea,TGI Fridays,3.69
Dasani,TGI Fridays,1.00
Red Bull,TGI Fridays,4.69
Lemonade Jug,TGI Fridays,5.00
Freshly Brewed Sweet Iced Tea Jug,TGI Fridays,4.00
Strawberry Lemonade Jug,TGI Fridays,5.00
Freshly Brewed Iced Tea Jug,TGI Fridays,4.00
Perrier,TGI Fridays,2.49
Red Bull – Yellow,TGI Fridays,4.69
Red Bull- Sugarfree,TGI Fridays,4.69
VitaminWater,TGI Fridays,2.99
Sprite,TGI Fridays,2.29
Coke,TGI Fridays,2.29
Diet Coke,TGI Fridays,2.29
Minute Maid Lemonade,TGI Fridays,2.29
Avocado Tacos,The Cheesecake Factory,10.95
SkinnyLicious® Avocado Tacos,The Cheesecake Factory,9.50
Crispy Crab Bites (Temporarily Unavailable),The Cheesecake Factory,11.95
Crab Wontons,The Cheesecake Factory,12.50
Thai Chili Shrimp,The Cheesecake Factory,14.50
Warm Crab Dip,The Cheesecake Factory,14.50
Housemade Meatballs,The Cheesecake Factory,13.95
Chili-Crunch Shrimp Pasta,The Cheesecake Factory,23.95
Petite Filet,The Cheesecake Factory,35.95
Breakfast Kimchi Fried Rice & Eggs (Available Saturdays & Sundays Until 2PM),The Cheesecake Factory,17.95
Brunch Flatbread (Available Saturdays & Sundays Until 2PM),The Cheesecake Factory,14.95
Little House Salad,The Cheesecake Factory,8.95
Street Corn,The Cheesecake Factory,9.95
Chicken Taquitos,The Cheesecake Factory,10.95
Korean Fried Cauliflower,The Cheesecake Factory,11.50
Avocado Tacos,The Cheesecake Factory,10.95
Stuffed Mushrooms,The Cheesecake Factory,12.95
Crispy Brussels Sprouts,The Cheesecake Factory,11.95
Beet and Avocado Salad,The Cheesecake Factory,12.95
Cheeseburger Spring Rolls,The Cheesecake Factory,12.95
Fried Zucchini,The Cheesecake Factory,10.95
Crispy Fried Cheese,The Cheesecake Factory,10.95
Crispy Crab Bites (Temporarily Unavailable),The Cheesecake Factory,11.95
Crab Wontons,The Cheesecake Factory,12.50
Thai Chili Shrimp,The Cheesecake Factory,14.50
Roadside Sliders*,The Cheesecake Factory,14.50
Chicken Pot Stickers,The Cheesecake Factory,16.50
Tex Mex Eggrolls,The Cheesecake Factory,14.95
Quesadilla,The Cheesecake Factory,14.95
Avocado Eggrolls,The Cheesecake Factory,16.95
Warm Crab Dip,The Cheesecake Factory,14.50
Spicy Tuna*,The Cheesecake Factory,17.95
Ahi Poke Nachos*,The Cheesecake Factory,18.50
Housemade Meatballs,The Cheesecake Factory,13.95
Pretzel Bites With Cheddar Cheese Fondue,The Cheesecake Factory,14.95
Fried Macaroni and Cheese,The Cheesecake Factory,16.95
Sweet Corn Tamale Cakes,The Cheesecake Factory,15.95
Hot Spinach and Cheese Dip,The Cheesecake Factory,17.95
Fried Calamari,The Cheesecake Factory,17.95
Eggroll Sampler,The Cheesecake Factory,17.95
Buffalo Blasts®,The Cheesecake Factory,16.95
Factory Nachos,The Cheesecake Factory,17.50
Buffalo Wings,The Cheesecake Factory,17.50
Buffalo Chicken Strips,The Cheesecake Factory,15.50
Thai Lettuce Wraps with Chicken,The Cheesecake Factory,19.50
Thai Lettuce Wraps with Avocado,The Cheesecake Factory,19.50
Tossed Green Salad,The Cheesecake Factory,10.95
Caesar Salad,The Cheesecake Factory,15.95
Factory Chopped Salad,The Cheesecake Factory,16.95
Cheese Flatbread Pizza,The Cheesecake Factory,12.50
Margherita Flatbread Pizza,The Cheesecake Factory,12.95
"Fresh Basil, Tomato and Cheese Flatbread Pizza",The Cheesecake Factory,12.95
Pepperoni Flatbread Pizza,The Cheesecake Factory,13.50
The Everything Flatbread Pizza,The Cheesecake Factory,14.50
Bee Sting Flatbread Pizza,The Cheesecake Factory,14.95
Renee’s Chicken-Almond Salad Sandwich,The Cheesecake Factory,16.95
Renee’s Fresh Turkey Sandwich,The Cheesecake Factory,16.95
Soup and Salad,The Cheesecake Factory,13.50
Cobb Salad,The Cheesecake Factory,17.50
Santa Fe Salad,The Cheesecake Factory,17.50
Chinese Chicken Salad,The Cheesecake Factory,17.50
Barbeque Ranch Chicken Salad,The Cheesecake Factory,17.50
Sheila's Chicken and Avocado Salad,The Cheesecake Factory,17.50
Chicken Piccata,The Cheesecake Factory,17.50
Crusted Chicken Romano,The Cheesecake Factory,17.50
Orange Chicken,The Cheesecake Factory,17.50
Cheese Flatbread Pizza,The Cheesecake Factory,17.50
"Fresh Basil, Tomato and Cheese Flatbread Pizza",The Cheesecake Factory,17.50
Margherita Flatbread Pizza,The Cheesecake Factory,17.50
Pepperoni Flatbread Pizza,The Cheesecake Factory,17.50
The Everything Flatbread Pizza,The Cheesecake Factory,17.50
Bee Sting Flatbread Pizza,The Cheesecake Factory,17.50
Bistro Shrimp Pasta,The Cheesecake Factory,22.95
Evelyn's Favorite Pasta,The Cheesecake Factory,16.95
Farfalle with Chicken and Roasted Garlic,The Cheesecake Factory,21.50
Fettuccini Alfredo,The Cheesecake Factory,16.95
Fettuccini Alfredo with Chicken,The Cheesecake Factory,20.95
Fettuccini Alfredo with Shrimp,The Cheesecake Factory,22.95
Four Cheese Pasta,The Cheesecake Factory,16.95
Louisiana Chicken Pasta,The Cheesecake Factory,16.95
Pasta Carbonara,The Cheesecake Factory,16.95
Pasta Da Vinci,The Cheesecake Factory,16.95
Spicy Rigatoni Vodka,The Cheesecake Factory,16.95
Shrimp with Angel Hair,The Cheesecake Factory,22.95
Spaghetti and Meatballs,The Cheesecake Factory,16.95
Lunch Chili-Crunch Shrimp Pasta,The Cheesecake Factory,20.95
Spicy Chicken Chipotle Pasta,The Cheesecake Factory,16.95
Famous Factory Meatloaf,The Cheesecake Factory,17.95
Shepherd’s Pie,The Cheesecake Factory,17.95
Fish & Chips,The Cheesecake Factory,17.95
Herb Crusted Filet of Salmon*,The Cheesecake Factory,19.95
Miso Salmon*,The Cheesecake Factory,19.95
Fresh Grilled Salmon*,The Cheesecake Factory,19.95
Caesar Salad,The Cheesecake Factory,17.95
Vegan Cobb Salad,The Cheesecake Factory,18.95
Chinese Chicken Salad,The Cheesecake Factory,19.95
Thai Chicken Salad,The Cheesecake Factory,19.95
Sheila's Chicken and Avocado Salad,The Cheesecake Factory,19.95
Barbeque Ranch Chicken Salad,The Cheesecake Factory,19.95
Santa Fe Salad,The Cheesecake Factory,19.95
Cobb Salad,The Cheesecake Factory,19.95
Old Fashioned Burger*,The Cheesecake Factory,16.95
Classic Burger*,The Cheesecake Factory,18.50
French Dip Cheeseburger*,The Cheesecake Factory,18.50
Smokehouse B.B.Q. Burger*,The Cheesecake Factory,18.50
Americana Cheeseburger*,The Cheesecake Factory,18.50
Macaroni and Cheese Burger*,The Cheesecake Factory,18.50
Mushroom Burger*,The Cheesecake Factory,18.50
Bacon-Bacon Cheeseburger*,The Cheesecake Factory,19.50
Impossible® Burger (Temporarily Unavailable),The Cheesecake Factory,19.95
Spicy Crispy Chicken Sandwich,The Cheesecake Factory,
Factory Turkey Burger,The Cheesecake Factory,18.50
Veggie Burger,The Cheesecake Factory,17.95
Renee’s Chicken-Almond Salad Sandwich,The Cheesecake Factory,16.95
Renee’s Fresh Turkey Sandwich,The Cheesecake Factory,16.95
Chicken Salad Sandwich,The Cheesecake Factory,17.50
The Club,The Cheesecake Factory,18.95
Grilled Chicken and Avocado Club,The Cheesecake Factory,19.50
Cuban Sandwich,The Cheesecake Factory,18.95
Chicken Parmesan Sandwich,The Cheesecake Factory,19.95
Thai Coconut-Lime Chicken,The Cheesecake Factory,19.95
Crispy Pineapple Chicken and Shrimp,The Cheesecake Factory,21.95
Korean Fried Chicken,The Cheesecake Factory,18.95
Chicken Riesling,The Cheesecake Factory,21.50
White Chicken Chili,The Cheesecake Factory,19.50
"Chicken Parmesan ""Pizza Style"" (Temporarily Unavailable)",The Cheesecake Factory,22.50
Chicken Littles,The Cheesecake Factory,19.95
Shepherd’s Pie,The Cheesecake Factory,20.95
Baja Chicken Tacos,The Cheesecake Factory,18.95
Fish Tacos,The Cheesecake Factory,
Grilled Steak Tacos*,The Cheesecake Factory,21.95
Famous Factory Meatloaf,The Cheesecake Factory,23.95
Chicken Madeira,The Cheesecake Factory,25.95
Chicken Bellagio,The Cheesecake Factory,22.95
Crusted Chicken Romano,The Cheesecake Factory,23.50
Truffle-Honey Chicken,The Cheesecake Factory,23.50
Orange Chicken,The Cheesecake Factory,23.50
Parmesan-Herb Crusted Chicken,The Cheesecake Factory,23.95
Crispy Chicken Costoletta,The Cheesecake Factory,23.50
Chicken Piccata,The Cheesecake Factory,24.50
Chicken Marsala and Mushrooms,The Cheesecake Factory,26.95
Bang-Bang Chicken and Shrimp,The Cheesecake Factory,25.95
Tomato Basil Pasta,The Cheesecake Factory,20.95
Fettuccini Alfredo,The Cheesecake Factory,22.95
Fettuccini Alfredo with Chicken,The Cheesecake Factory,28.95
Fettuccini Alfredo with Shrimp,The Cheesecake Factory,30.90
Pasta Carbonara,The Cheesecake Factory,22.95
Four Cheese Pasta,The Cheesecake Factory,22.50
Spicy Rigatoni Vodka,The Cheesecake Factory,22.50
Spaghetti and Meatballs,The Cheesecake Factory,23.50
Evelyn's Favorite Pasta,The Cheesecake Factory,21.95
Pasta Da Vinci,The Cheesecake Factory,23.95
Louisiana Chicken Pasta,The Cheesecake Factory,23.95
Chili-Crunch Shrimp Pasta,The Cheesecake Factory,23.95
Farfalle with Chicken and Roasted Garlic,The Cheesecake Factory,24.50
Spicy Chicken Chipotle Pasta,The Cheesecake Factory,23.50
Bistro Shrimp Pasta,The Cheesecake Factory,26.95
Shrimp with Angel Hair,The Cheesecake Factory,26.95
Cajun Jambalaya Pasta,The Cheesecake Factory,25.95
Shrimp Scampi and Steak Diane*,The Cheesecake Factory,27.50
Chicken Madeira and Steak Diane*,The Cheesecake Factory,27.50
Steak Diane* and Herb Crusted Salmon*,The Cheesecake Factory,27.50
Fish & Chips,The Cheesecake Factory,23.95
Fried Shrimp Platter (Temporarily Unavailable),The Cheesecake Factory,25.95
Shrimp and Chicken Gumbo,The Cheesecake Factory,24.95
Shrimp Scampi,The Cheesecake Factory,25.95
Jamaican Black Pepper Shrimp,The Cheesecake Factory,25.50
Jamaican Black Pepper Chicken,The Cheesecake Factory,22.95
Jamaican Black Pepper Chicken and Shrimp,The Cheesecake Factory,25.50
Seared Ahi Tuna*,The Cheesecake Factory,26.95
Fresh Grilled Salmon*,The Cheesecake Factory,26.95
Herb Crusted Filet of Salmon*,The Cheesecake Factory,27.50
Miso Salmon*,The Cheesecake Factory,27.50
Carne Asada Steak*,The Cheesecake Factory,23.95
Steak Diane*,The Cheesecake Factory,28.50
Grilled Rib-Eye Steak*,The Cheesecake Factory,38.95
Filet Mignon*,The Cheesecake Factory,42.95
Petite Filet,The Cheesecake Factory,35.95
French Fries,The Cheesecake Factory,6.50
